date,zone,day_of_week,month,is_weekend,is_holiday,temperature_c,hdd,cdd,demand_avg_mw,demand_peak_mw,price_avg_eur_mwh,price_peak_eur_mwh,negative_price_hours,wind_cf_daily,solar_cf_daily,gas_price
2022-11-05,ES,5,11,1,0,6.85,11.15,0.0,29.8,35.0,122.786,136.931,0,0.3408,0.0573,173.875
2022-11-06,ES,6,11,1,0,8.45,9.55,0.0,29.9,34.2,128.301,145.288,0,0.364,0.0532,173.521
2022-11-07,ES,0,11,0,0,2.84,15.16,0.0,38.6,44.8,160.897,221.802,0,0.356,0.0486,178.241
2022-11-08,ES,1,11,0,0,6.14,11.86,0.0,38.5,44.9,156.106,214.488,0,0.4328,0.0444,181.771
2022-11-09,ES,2,11,0,0,4.97,13.03,0.0,38.7,44.1,156.429,190.462,0,0.3705,0.0515,183.099
2022-11-10,ES,3,11,0,0,-0.0,18.0,0.0,38.8,45.1,159.637,198.671,0,0.4215,0.042,177.999
2022-11-11,ES,4,11,0,0,1.1,16.9,0.0,38.9,45.4,151.903,192.316,0,0.4396,0.0423,173.976
2022-11-12,ES,5,11,1,0,5.89,12.11,0.0,30.3,34.5,122.318,139.952,0,0.4186,0.0301,168.772
2022-11-13,ES,6,11,1,0,5.25,12.75,0.0,30.4,34.8,121.01,135.469,0,0.5006,0.0434,165.408
2022-11-14,ES,0,11,0,0,4.4,13.6,0.0,39.3,46.6,147.883,187.216,0,0.5226,0.0291,159.623
2022-11-15,ES,1,11,0,0,5.25,12.75,0.0,39.5,45.0,151.061,192.267,0,0.4478,0.0338,159.261
2022-11-16,ES,2,11,0,0,4.22,13.78,0.0,39.1,45.7,146.288,190.872,0,0.4521,0.0387,156.971
2022-11-17,ES,3,11,0,0,1.0,17.0,0.0,39.6,46.4,154.626,197.89,0,0.3934,0.0447,156.441
2022-11-18,ES,4,11,0,0,2.19,15.81,0.0,39.6,45.4,153.571,187.522,0,0.4174,0.0376,150.002
2022-11-19,ES,5,11,1,0,0.58,17.42,0.0,31.3,36.5,122.517,138.986,0,0.4783,0.0217,151.231
2022-11-20,ES,6,11,1,0,1.57,16.43,0.0,31.1,35.9,119.519,142.247,0,0.4375,0.0252,147.96
2022-11-21,ES,0,11,0,0,-1.38,19.38,0.0,40.4,48.5,175.107,545.066,0,0.365,0.0196,146.174
2022-11-22,ES,1,11,0,0,2.39,15.61,0.0,40.5,47.5,148.848,196.711,0,0.5014,0.0212,146.074
2022-11-23,ES,2,11,0,0,-3.98,21.98,0.0,40.4,46.6,154.89,188.274,0,0.408,0.0236,142.122
2022-11-24,ES,3,11,0,0,0.44,17.56,0.0,40.7,46.5,152.289,188.924,0,0.3611,0.026,142.156
2022-11-25,ES,4,11,0,0,5.36,12.64,0.0,40.4,45.9,160.405,196.058,0,0.3665,0.0176,142.168
2022-11-26,ES,5,11,1,0,-0.59,18.59,0.0,31.8,37.1,122.053,144.798,0,0.3838,0.0135,152.223
2022-11-27,ES,6,11,1,0,6.49,11.51,0.0,31.9,36.6,120.232,135.979,0,0.4506,0.0187,158.039
2022-11-28,ES,0,11,0,0,5.11,12.89,0.0,40.7,47.1,152.561,188.25,0,0.4555,0.033,157.291
2022-11-29,ES,1,11,0,0,6.04,11.96,0.0,41.1,48.6,181.421,544.895,0,0.3758,0.0182,152.513
2022-11-30,ES,2,11,0,0,1.97,16.03,0.0,41.5,47.7,187.424,581.233,0,0.3379,0.0227,155.721
2022-12-01,ES,3,12,0,0,-0.86,18.86,0.0,41.3,47.9,198.898,612.157,0,0.4005,0.022,155.33
2022-12-02,ES,4,12,0,0,6.29,11.71,0.0,41.3,47.7,191.844,555.743,0,0.3102,0.0125,156.076
2022-12-03,ES,5,12,1,0,-1.97,19.97,0.0,32.2,37.0,125.146,141.677,0,0.4986,0.018,160.267
2022-12-04,ES,6,12,1,0,2.78,15.22,0.0,32.3,37.6,117.966,153.678,0,0.4696,0.0164,158.546
2022-12-05,ES,0,12,0,0,2.95,15.05,0.0,41.9,49.1,174.944,549.246,0,0.3892,0.0239,155.624
2022-12-06,ES,1,12,0,0,-0.06,18.06,0.0,41.8,48.4,192.999,560.547,0,0.3798,0.0173,156.533
2022-12-07,ES,2,12,0,0,-0.4,18.4,0.0,41.5,49.0,196.843,565.213,0,0.3173,0.0199,156.991
2022-12-08,ES,3,12,0,0,1.97,16.03,0.0,41.7,48.7,161.238,193.375,0,0.4287,0.0131,158.529
2022-12-09,ES,4,12,0,0,3.83,14.17,0.0,41.9,48.1,177.682,535.045,0,0.46,0.0173,157.729
2022-12-10,ES,5,12,1,0,-1.51,19.51,0.0,32.6,37.9,118.52,131.387,0,0.5329,0.0187,156.502
2022-12-11,ES,6,12,1,0,-2.61,20.61,0.0,32.7,38.5,131.869,183.402,0,0.3157,0.0249,164.395
2022-12-12,ES,0,12,0,0,0.13,17.87,0.0,42.0,49.0,180.816,626.423,0,0.3599,0.0081,158.553
2022-12-13,ES,1,12,0,0,-1.9,19.9,0.0,42.1,47.6,201.484,584.298,0,0.3422,0.0163,152.044
2022-12-14,ES,2,12,0,0,-0.05,18.05,0.0,42.4,49.1,181.795,574.44,0,0.4575,0.0141,156.17
2022-12-15,ES,3,12,0,0,-4.3,22.3,0.0,42.4,49.3,167.392,193.401,0,0.5201,0.0094,164.391
2022-12-16,ES,4,12,0,0,-1.97,19.97,0.0,42.2,47.0,168.996,206.843,0,0.4704,0.0137,169.215
2022-12-17,ES,5,12,1,0,-1.36,19.36,0.0,33.1,38.1,124.283,176.342,0,0.3614,0.0155,169.51
2022-12-18,ES,6,12,1,0,-1.85,19.85,0.0,32.8,38.3,127.848,189.642,0,0.3877,0.0102,169.94
2022-12-19,ES,0,12,0,0,-5.15,23.15,0.0,42.5,48.8,182.0,611.22,0,0.4183,0.017,172.382
2022-12-20,ES,1,12,0,0,1.11,16.89,0.0,42.4,48.9,221.044,578.146,0,0.3549,0.014,171.278
2022-12-21,ES,2,12,0,0,-0.3,18.3,0.0,42.2,47.8,225.907,589.823,0,0.2759,0.0129,169.789
2022-12-22,ES,3,12,0,0,3.37,14.63,0.0,42.5,49.1,165.882,193.883,0,0.4208,0.0155,169.426
2022-12-23,ES,4,12,0,0,0.43,17.57,0.0,42.3,47.6,222.034,583.615,0,0.2995,0.0144,165.613
2022-12-24,ES,5,12,1,0,-0.18,18.18,0.0,33.2,38.6,130.61,175.077,0,0.4043,0.0183,175.636
2022-12-25,ES,6,12,1,1,4.83,13.17,0.0,32.9,38.8,121.511,152.792,0,0.5114,0.0241,171.373
2022-12-26,ES,0,12,0,1,-3.4,21.4,0.0,42.5,49.1,207.585,586.402,0,0.3412,0.0162,169.067
2022-12-27,ES,1,12,0,0,4.75,13.25,0.0,42.4,48.7,202.549,568.474,0,0.4424,0.0124,172.758
2022-12-28,ES,2,12,0,0,-3.79,21.79,0.0,42.2,48.5,165.415,212.006,0,0.5255,0.0179,175.021
2022-12-29,ES,3,12,0,0,-3.94,21.94,0.0,42.3,48.3,172.021,558.843,0,0.5225,0.0109,174.971
2022-12-30,ES,4,12,0,0,-0.62,18.62,0.0,42.7,49.1,173.676,204.13,0,0.4602,0.0172,177.542
2022-12-31,ES,5,12,1,0,-0.49,18.49,0.0,33.2,39.0,128.58,201.359,0,0.3771,0.0187,176.701
2023-01-01,ES,6,1,1,1,-1.65,19.65,0.0,33.3,38.7,127.399,176.244,0,0.4499,0.0112,174.657
2023-01-02,ES,0,1,0,0,-2.62,20.62,0.0,42.3,50.1,203.086,583.28,0,0.3485,0.0137,168.639
2023-01-03,ES,1,1,0,0,4.1,13.9,0.0,42.2,49.5,184.212,562.906,0,0.4463,0.0198,170.057
2023-01-04,ES,2,1,0,0,-1.87,19.87,0.0,42.0,49.2,195.169,571.176,0,0.3725,0.0166,170.733
2023-01-05,ES,3,1,0,0,-1.67,19.67,0.0,42.2,49.2,218.74,603.718,0,0.4263,0.0085,175.405
2023-01-06,ES,4,1,0,0,1.72,16.28,0.0,42.3,49.0,194.459,573.923,0,0.4118,0.0205,178.71
2023-01-07,ES,5,1,1,0,-0.41,18.41,0.0,32.7,37.0,122.932,148.722,0,0.3594,0.0067,185.502
2023-01-08,ES,6,1,1,0,-0.97,18.97,0.0,33.0,37.9,117.455,138.58,0,0.4463,0.0218,184.292
2023-01-09,ES,0,1,0,0,3.04,14.96,0.0,42.0,48.9,200.523,566.053,0,0.3722,0.0233,182.904
2023-01-10,ES,1,1,0,0,-3.04,21.04,0.0,42.2,49.2,185.918,552.856,0,0.3824,0.0176,180.995
2023-01-11,ES,2,1,0,0,-1.57,19.57,0.0,42.2,48.4,181.604,608.372,0,0.4498,0.0163,184.784
2023-01-12,ES,3,1,0,0,-3.83,21.83,0.0,42.1,47.8,188.611,552.6,0,0.3971,0.017,185.063
2023-01-13,ES,4,1,0,0,-2.52,20.52,0.0,41.9,48.4,207.799,572.297,0,0.381,0.0303,181.557
2023-01-14,ES,5,1,1,0,-4.89,22.89,0.0,32.8,38.6,117.535,143.211,0,0.444,0.0262,186.776
2023-01-15,ES,6,1,1,0,-0.0,18.0,0.0,32.7,37.6,117.823,175.012,0,0.4362,0.03,174.378
2023-01-16,ES,0,1,0,0,-0.82,18.82,0.0,41.7,47.2,154.103,190.018,0,0.4409,0.0218,166.576
2023-01-17,ES,1,1,0,0,-4.31,22.31,0.0,41.8,49.1,167.392,544.06,0,0.3933,0.0179,166.495
2023-01-18,ES,2,1,0,0,3.19,14.81,0.0,41.5,48.0,176.375,569.297,0,0.4145,0.0319,170.076
2023-01-19,ES,3,1,0,0,-1.9,19.9,0.0,41.7,48.6,208.73,581.213,0,0.3876,0.0236,167.832
2023-01-20,ES,4,1,0,0,-1.72,19.72,0.0,41.3,47.2,158.312,181.249,0,0.3342,0.0302,170.666
2023-01-21,ES,5,1,1,0,-2.39,20.39,0.0,32.2,36.7,119.595,139.495,0,0.448,0.0299,175.981
2023-01-22,ES,6,1,1,0,1.88,16.12,0.0,32.1,36.7,120.1,132.433,0,0.301,0.0342,178.499
2023-01-23,ES,0,1,0,0,-6.92,24.92,0.0,41.4,47.0,176.292,564.915,0,0.4177,0.0218,178.244
2023-01-24,ES,1,1,0,0,-2.48,20.48,0.0,41.2,47.4,183.288,526.039,0,0.3468,0.0431,178.915
2023-01-25,ES,2,1,0,0,-4.91,22.91,0.0,41.1,48.8,193.648,647.851,0,0.3936,0.0377,186.277
2023-01-26,ES,3,1,0,0,-5.85,23.85,0.0,41.2,47.2,182.485,581.844,0,0.3935,0.039,185.428
2023-01-27,ES,4,1,0,0,2.67,15.33,0.0,40.9,46.5,164.486,187.924,0,0.4129,0.0342,180.104
2023-01-28,ES,5,1,1,0,1.99,16.01,0.0,31.8,36.5,120.98,141.657,0,0.3279,0.0382,185.167
2023-01-29,ES,6,1,1,0,2.59,15.41,0.0,31.7,37.6,123.692,140.422,0,0.3513,0.0471,195.091
2023-01-30,ES,0,1,0,0,-1.79,19.79,0.0,40.3,46.3,170.564,207.872,0,0.36,0.0509,197.313
2023-01-31,ES,1,1,0,0,1.39,16.61,0.0,40.2,46.1,177.505,218.517,0,0.3431,0.047,198.24
2023-02-01,ES,2,2,0,0,-5.66,23.66,0.0,40.2,46.4,164.112,197.587,0,0.3829,0.0542,194.978
2023-02-02,ES,3,2,0,0,3.19,14.81,0.0,40.1,47.0,161.623,237.026,0,0.3962,0.0495,193.842
2023-02-03,ES,4,2,0,0,-3.12,21.12,0.0,39.9,45.6,154.898,190.851,0,0.4041,0.0578,186.07
2023-02-04,ES,5,2,1,0,0.3,17.7,0.0,31.1,35.6,120.821,141.564,0,0.3002,0.0492,183.896
2023-02-05,ES,6,2,1,0,-4.97,22.97,0.0,30.9,36.0,124.489,175.216,0,0.4192,0.0619,184.304
2023-02-06,ES,0,2,0,0,-1.82,19.82,0.0,39.7,46.4,161.665,204.012,0,0.3684,0.0589,184.129
2023-02-07,ES,1,2,0,0,-0.7,18.7,0.0,39.2,45.7,152.523,206.095,0,0.345,0.07,186.684
2023-02-08,ES,2,2,0,0,-3.81,21.81,0.0,39.3,45.2,166.018,206.878,0,0.3252,0.0682,196.38
2023-02-09,ES,3,2,0,0,0.21,17.79,0.0,39.0,45.4,152.426,222.816,0,0.4719,0.0719,194.008
2023-02-10,ES,4,2,0,0,-1.89,19.89,0.0,39.2,44.6,154.355,195.087,0,0.434,0.0772,192.337
2023-02-11,ES,5,2,1,0,-5.22,23.22,0.0,30.5,35.4,126.534,155.153,0,0.4461,0.0719,193.378
2023-02-12,ES,6,2,1,0,-4.92,22.92,0.0,30.3,35.8,124.057,142.992,0,0.4588,0.0751,193.778
2023-02-13,ES,0,2,0,0,5.35,12.65,0.0,38.7,44.9,153.423,208.119,0,0.4253,0.0769,194.277
2023-02-14,ES,1,2,0,0,-1.32,19.32,0.0,38.4,45.1,152.43,196.807,0,0.3729,0.0809,191.821
2023-02-15,ES,2,2,0,0,7.71,10.29,0.0,38.3,44.4,150.25,206.451,0,0.4028,0.0826,194.622
2023-02-16,ES,3,2,0,0,-3.6,21.6,0.0,38.3,45.0,151.277,198.122,0,0.3671,0.0843,195.207
2023-02-17,ES,4,2,0,0,4.78,13.22,0.0,38.0,43.8,149.595,197.541,0,0.3037,0.0839,200.309
2023-02-18,ES,5,2,1,0,1.64,16.36,0.0,29.5,33.6,125.806,155.264,0,0.4271,0.0797,198.275
2023-02-19,ES,6,2,1,0,4.15,13.85,0.0,29.3,34.4,119.971,168.734,0,0.3916,0.0835,195.87
2023-02-20,ES,0,2,0,0,3.07,14.93,0.0,37.2,42.8,141.887,194.738,0,0.3378,0.0859,192.285
2023-02-21,ES,1,2,0,0,-4.08,22.08,0.0,37.6,43.1,140.614,192.765,0,0.3277,0.0837,192.93
2023-02-22,ES,2,2,0,0,-1.66,19.66,0.0,37.4,43.7,142.101,188.586,0,0.3887,0.0915,189.938
2023-02-23,ES,3,2,0,0,-3.93,21.93,0.0,36.9,41.7,142.103,186.569,0,0.3316,0.0909,189.506
2023-02-24,ES,4,2,0,0,-0.55,18.55,0.0,36.9,42.6,135.922,190.069,0,0.3966,0.1009,185.001
2023-02-25,ES,5,2,1,0,4.95,13.05,0.0,28.6,32.3,121.331,158.117,0,0.4218,0.1074,179.374
2023-02-26,ES,6,2,1,0,-2.26,20.26,0.0,28.4,32.2,113.417,141.147,0,0.3898,0.11,172.762
2023-02-27,ES,0,2,0,0,8.87,9.13,0.0,36.2,42.1,124.991,174.113,0,0.4813,0.1039,175.424
2023-02-28,ES,1,2,0,0,3.26,14.74,0.0,36.0,41.3,120.204,176.825,0,0.428,0.1084,169.829
2023-03-01,ES,2,3,0,0,8.4,9.6,0.0,35.9,40.8,125.272,188.637,0,0.413,0.1065,173.245
2023-03-02,ES,3,3,0,0,2.19,15.81,0.0,35.8,40.5,114.426,177.855,0,0.434,0.1114,171.375
2023-03-03,ES,4,3,0,0,2.48,15.52,0.0,35.6,41.3,117.472,173.507,0,0.447,0.1063,171.562
2023-03-04,ES,5,3,1,0,8.5,9.5,0.0,27.7,31.8,121.301,152.292,0,0.3902,0.125,177.086
2023-03-05,ES,6,3,1,0,7.21,10.79,0.0,27.5,31.2,116.75,148.77,0,0.381,0.1183,172.958
2023-03-06,ES,0,3,0,0,4.76,13.24,0.0,35.1,40.7,114.763,160.451,0,0.4482,0.1195,173.468
2023-03-07,ES,1,3,0,0,-0.85,18.85,0.0,34.9,40.2,115.39,159.315,0,0.4404,0.1262,173.259
2023-03-08,ES,2,3,0,0,-1.76,19.76,0.0,34.8,40.5,108.116,158.149,0,0.4371,0.1317,177.883
2023-03-09,ES,3,3,0,0,8.84,9.16,0.0,34.4,39.5,108.296,156.497,0,0.4775,0.1241,168.764
2023-03-10,ES,4,3,0,0,2.68,15.32,0.0,34.2,39.1,105.393,125.955,0,0.4944,0.1406,165.59
2023-03-11,ES,5,3,1,0,5.65,12.35,0.0,26.6,30.2,121.52,153.884,0,0.5468,0.1506,161.748
2023-03-12,ES,6,3,1,0,0.58,17.42,0.0,26.4,31.0,121.244,157.485,0,0.4158,0.1349,162.337
2023-03-13,ES,0,3,0,0,5.38,12.62,0.0,33.9,39.3,109.433,166.716,0,0.5022,0.1441,167.872
2023-03-14,ES,1,3,0,0,-1.4,19.4,0.0,33.6,38.9,117.178,185.975,0,0.2693,0.139,173.042
2023-03-15,ES,2,3,0,0,9.49,8.51,0.0,33.4,37.9,106.848,148.615,0,0.3044,0.1557,169.73
2023-03-16,ES,3,3,0,0,6.68,11.32,0.0,33.2,37.5,102.514,128.864,0,0.3398,0.1555,171.222
2023-03-17,ES,4,3,0,0,10.54,7.46,0.0,33.3,37.9,105.334,160.532,0,0.4121,0.1479,172.715
2023-03-18,ES,5,3,1,0,7.44,10.56,0.0,25.5,29.2,121.834,157.874,0,0.4202,0.1472,172.821
2023-03-19,ES,6,3,1,0,-1.49,19.49,0.0,25.3,29.7,123.8,145.584,0,0.4073,0.1583,174.269
2023-03-20,ES,0,3,0,0,6.1,11.9,0.0,32.3,37.8,106.74,134.124,0,0.4543,0.1674,174.7
2023-03-21,ES,1,3,0,0,9.83,8.17,0.0,32.2,36.9,108.51,125.564,0,0.3987,0.1566,180.259
2023-03-22,ES,2,3,0,0,0.67,17.33,0.0,32.1,36.6,111.424,132.968,0,0.4099,0.1656,176.1
2023-03-23,ES,3,3,0,0,6.98,11.02,0.0,32.2,38.2,111.896,139.559,0,0.4589,0.1648,177.577
2023-03-24,ES,4,3,0,0,4.15,13.85,0.0,31.7,36.1,113.292,148.028,0,0.4673,0.1721,179.251
2023-03-25,ES,5,3,1,0,6.22,11.78,0.0,24.5,28.9,135.985,151.189,0,0.4124,0.1725,187.533
2023-03-26,ES,6,3,1,0,9.54,8.46,0.0,24.6,28.1,129.252,146.603,0,0.4598,0.1809,187.473
2023-03-27,ES,0,3,0,0,5.9,12.1,0.0,31.4,35.6,117.385,138.705,0,0.4914,0.1812,191.724
2023-03-28,ES,1,3,0,0,11.06,6.94,0.0,31.0,35.1,114.274,131.385,0,0.3464,0.1767,202.231
2023-03-29,ES,2,3,0,0,4.44,13.56,0.0,30.6,36.0,121.729,142.513,0,0.385,0.1865,210.796
2023-03-30,ES,3,3,0,0,5.18,12.82,0.0,30.6,35.7,119.954,137.577,0,0.3273,0.196,211.531
2023-03-31,ES,4,3,0,0,4.18,13.82,0.0,30.2,35.4,50.473,119.525,0,0.3458,0.1933,207.987
2023-04-01,ES,5,4,1,0,10.21,7.79,0.0,23.5,26.4,69.684,80.981,0,0.417,0.1942,96.609
2023-04-02,ES,6,4,1,0,9.29,8.71,0.0,23.4,26.8,71.303,85.219,0,0.4235,0.2022,100.054
2023-04-03,ES,0,4,0,0,3.61,14.39,0.0,30.0,34.4,52.531,88.593,0,0.4913,0.1995,97.992
2023-04-04,ES,1,4,0,0,8.42,9.58,0.0,29.6,34.3,47.488,78.715,0,0.3228,0.1973,100.2
2023-04-05,ES,2,4,0,0,6.61,11.39,0.0,29.6,34.6,53.618,81.879,0,0.4062,0.2112,101.571
2023-04-06,ES,3,4,0,0,5.45,12.55,0.0,29.5,34.1,50.358,84.009,0,0.4492,0.2053,101.104
2023-04-07,ES,4,4,0,0,4.79,13.21,0.0,29.0,32.9,54.577,81.719,0,0.4757,0.2032,97.578
2023-04-08,ES,5,4,1,0,6.65,11.35,0.0,22.6,26.7,69.496,82.223,0,0.3636,0.2079,99.794
2023-04-09,ES,6,4,1,0,8.59,9.41,0.0,22.5,26.1,74.358,83.772,0,0.3587,0.2094,96.34
2023-04-10,ES,0,4,0,0,5.93,12.07,0.0,28.6,32.7,55.066,82.961,0,0.4186,0.2214,97.079
2023-04-11,ES,1,4,0,0,11.23,6.77,0.0,28.4,33.7,53.032,78.668,0,0.4666,0.2329,98.018
2023-04-12,ES,2,4,0,0,5.29,12.71,0.0,28.3,32.4,57.548,87.094,0,0.4334,0.2182,98.597
2023-04-13,ES,3,4,0,0,6.13,11.87,0.0,28.0,32.3,56.708,81.199,0,0.4788,0.2108,99.987
2023-04-14,ES,4,4,0,0,8.33,9.67,0.0,27.8,31.8,57.549,79.419,0,0.3909,0.2317,101.848
2023-04-15,ES,5,4,1,0,11.88,6.12,0.0,21.7,24.9,74.406,80.631,0,0.3222,0.2191,100.246
2023-04-16,ES,6,4,1,0,10.66,7.34,0.0,21.4,24.8,76.236,84.457,0,0.3993,0.2416,102.055
2023-04-17,ES,0,4,0,0,6.01,11.99,0.0,27.4,32.1,53.406,75.644,0,0.3497,0.2467,100.402
2023-04-18,ES,1,4,0,0,9.02,8.98,0.0,27.3,30.8,58.597,81.997,0,0.3415,0.2447,101.908
2023-04-19,ES,2,4,0,0,10.4,7.6,0.0,27.2,31.5,53.689,80.587,0,0.3784,0.2337,100.11
2023-04-20,ES,3,4,0,0,14.85,3.15,0.0,27.0,31.4,62.635,83.796,0,0.4101,0.2591,99.425
2023-04-21,ES,4,4,0,0,11.71,6.29,0.0,26.8,30.8,56.519,86.288,0,0.3548,0.2493,98.346
2023-04-22,ES,5,4,1,0,13.34,4.66,0.0,20.9,24.0,70.888,87.309,0,0.433,0.2501,100.01
2023-04-23,ES,6,4,1,0,12.81,5.19,0.0,20.7,23.9,75.378,84.391,0,0.3726,0.2397,99.765
2023-04-24,ES,0,4,0,0,10.39,7.61,0.0,26.3,30.4,59.483,80.905,0,0.3951,0.2429,99.31
2023-04-25,ES,1,4,0,0,11.29,6.71,0.0,26.3,30.3,64.476,85.39,0,0.4677,0.2568,99.157
2023-04-26,ES,2,4,0,0,10.02,7.98,0.0,26.0,30.2,61.35,79.637,0,0.4115,0.2486,102.748
2023-04-27,ES,3,4,0,0,10.83,7.17,0.0,25.7,29.9,62.898,78.184,0,0.4238,0.2636,103.874
2023-04-28,ES,4,4,0,0,11.35,6.65,0.0,25.8,29.9,60.974,82.374,0,0.3609,0.2626,104.316
2023-04-29,ES,5,4,1,0,14.21,3.79,0.0,19.9,23.0,65.767,82.48,0,0.4237,0.2551,103.721
2023-04-30,ES,6,4,1,0,8.72,9.28,0.0,19.7,22.4,71.929,79.441,0,0.3113,0.2578,100.541
2023-05-01,ES,0,5,0,0,9.2,8.8,0.0,25.3,29.3,61.456,79.081,0,0.275,0.2627,99.123
2023-05-02,ES,1,5,0,0,10.86,7.14,0.0,25.3,29.7,63.147,81.452,0,0.4113,0.2597,100.325
2023-05-03,ES,2,5,0,0,18.51,0.0,0.51,25.1,28.7,63.229,78.206,0,0.3316,0.2609,97.111
2023-05-04,ES,3,5,0,0,11.16,6.84,0.0,24.9,28.4,66.072,83.62,0,0.3955,0.2779,94.024
2023-05-05,ES,4,5,0,0,11.94,6.06,0.0,24.7,28.1,62.038,77.054,0,0.3488,0.2657,98.689
2023-05-06,ES,5,5,1,0,17.49,0.51,0.0,19.1,22.3,62.566,79.387,0,0.2796,0.2705,100.257
2023-05-07,ES,6,5,1,0,10.52,7.48,0.0,19.1,21.8,61.068,81.367,0,0.3862,0.2811,98.273
2023-05-08,ES,0,5,0,0,17.99,0.01,0.0,24.3,28.1,61.098,76.959,0,0.2649,0.2718,98.045
2023-05-09,ES,1,5,0,0,14.35,3.65,0.0,24.1,28.3,65.721,79.916,0,0.3363,0.2675,99.71
2023-05-10,ES,2,5,0,0,14.94,3.06,0.0,23.9,27.6,69.949,78.844,0,0.3875,0.2817,101.641
2023-05-11,ES,3,5,0,0,12.33,5.67,0.0,24.0,28.1,64.993,75.452,0,0.3682,0.2852,101.271
2023-05-12,ES,4,5,0,0,14.85,3.15,0.0,23.6,28.4,67.405,77.654,0,0.3829,0.2822,98.53
2023-05-13,ES,5,5,1,0,17.08,0.92,0.0,18.6,21.7,66.071,79.854,0,0.3608,0.2878,97.978
2023-05-14,ES,6,5,1,0,13.5,4.5,0.0,18.4,21.5,55.734,79.04,0,0.4354,0.2806,97.808
2023-05-15,ES,0,5,0,0,11.91,6.09,0.0,23.5,27.0,68.249,77.38,0,0.4162,0.2911,98.444
2023-05-16,ES,1,5,0,0,17.52,0.48,0.0,23.3,26.8,66.256,79.254,0,0.3909,0.2919,97.563
2023-05-17,ES,2,5,0,0,9.38,8.62,0.0,23.1,26.2,63.867,81.379,0,0.4506,0.3021,97.704
2023-05-18,ES,3,5,0,0,22.31,0.0,4.31,23.1,26.3,62.348,75.176,0,0.3621,0.3066,96.17
2023-05-19,ES,4,5,0,0,16.91,1.09,0.0,23.1,26.9,69.198,76.307,0,0.4005,0.3011,96.521
2023-05-20,ES,5,5,1,0,15.31,2.69,0.0,18.0,21.1,57.478,77.728,0,0.3562,0.3077,93.048
2023-05-21,ES,6,5,1,0,20.91,0.0,2.91,17.7,20.0,62.425,80.391,0,0.3682,0.3013,94.308
2023-05-22,ES,0,5,0,0,16.41,1.59,0.0,23.0,26.6,69.33,81.79,0,0.355,0.2848,98.091
2023-05-23,ES,1,5,0,0,18.4,0.0,0.4,22.5,25.8,62.018,82.243,0,0.4066,0.2985,97.806
2023-05-24,ES,2,5,0,0,21.92,0.0,3.92,22.5,25.6,67.464,79.939,0,0.3609,0.3079,100.394
2023-05-25,ES,3,5,0,0,13.5,4.5,0.0,22.4,25.1,70.17,82.611,0,0.3697,0.2989,100.628
2023-05-26,ES,4,5,0,0,23.88,0.0,5.88,22.2,26.4,75.353,81.779,0,0.3669,0.3085,101.084
2023-05-27,ES,5,5,1,0,23.43,0.0,5.43,17.5,20.6,47.923,75.777,0,0.4367,0.3047,103.27
2023-05-28,ES,6,5,1,0,16.87,1.13,0.0,17.2,20.9,56.026,78.97,0,0.3853,0.3193,102.502
2023-05-29,ES,0,5,0,0,20.52,0.0,2.52,22.1,25.0,61.918,77.955,0,0.4531,0.3095,101.06
2023-05-30,ES,1,5,0,0,15.79,2.21,0.0,22.0,25.9,60.627,76.566,0,0.451,0.3109,106.19
2023-05-31,ES,2,5,0,0,16.52,1.48,0.0,22.2,26.2,60.891,75.596,0,0.5265,0.3032,106.468
2023-06-01,ES,3,6,0,0,12.64,5.36,0.0,21.7,24.8,61.171,75.586,0,0.4897,0.3228,108.742
2023-06-02,ES,4,6,0,0,18.47,0.0,0.47,21.8,25.2,62.733,73.726,0,0.3504,0.3128,107.939
2023-06-03,ES,5,6,1,0,18.38,0.0,0.38,16.8,19.5,47.418,80.98,0,0.4229,0.3038,107.208
2023-06-04,ES,6,6,1,0,20.51,0.0,2.51,17.0,20.1,55.814,76.841,0,0.2873,0.318,103.988
2023-06-05,ES,0,6,0,0,20.91,0.0,2.91,21.8,25.7,62.772,77.931,0,0.434,0.3134,103.281
2023-06-06,ES,1,6,0,0,17.65,0.35,0.0,21.5,25.1,64.383,80.571,0,0.4788,0.3138,106.246
2023-06-07,ES,2,6,0,0,19.12,0.0,1.12,21.5,25.3,68.511,81.386,0,0.4117,0.3087,112.515
2023-06-08,ES,3,6,0,0,19.96,0.0,1.96,21.6,24.9,65.629,84.68,0,0.4458,0.3216,116.285
2023-06-09,ES,4,6,0,0,24.35,0.0,6.35,21.5,25.0,64.076,81.117,0,0.4377,0.3207,113.124
2023-06-10,ES,5,6,1,0,22.0,0.0,4.0,16.5,19.0,40.175,85.459,0,0.489,0.3257,110.816
2023-06-11,ES,6,6,1,0,18.74,0.0,0.74,16.5,18.8,62.13,87.111,0,0.345,0.318,106.829
2023-06-12,ES,0,6,0,0,17.74,0.26,0.0,21.1,24.8,66.091,83.934,0,0.3405,0.3128,107.305
2023-06-13,ES,1,6,0,0,19.94,0.0,1.94,21.3,24.7,70.041,85.273,0,0.4029,0.3114,107.767
2023-06-14,ES,2,6,0,0,19.59,0.0,1.59,21.1,23.8,74.793,83.026,0,0.2763,0.3226,107.525
2023-06-15,ES,3,6,0,0,23.84,0.0,5.84,21.3,24.3,65.386,87.234,0,0.4527,0.3178,105.655
