date,gas_price_eur_mwh,coal_price_usd_t,carbon_price_eur_t,oil_price_usd_bbl,spark_spread,dark_spread,clean_spark_spread,shock_event
2022-08-31,350.0,49.163,61.751,20.607,16.476,-87.382,65.877,ukraine_war_energy
2022-09-01,350.0,49.511,60.0,20.242,17.176,-85.748,65.176,ukraine_war_energy
2022-09-02,342.401,50.166,60.848,20.0,15.943,-86.402,64.622,ukraine_war_energy
2022-09-03,340.906,51.73,60.0,20.0,16.107,-85.378,64.107,ukraine_war_energy
2022-09-04,350.0,51.542,60.0,20.509,17.176,-85.41,65.176,ukraine_war_energy
2022-09-05,345.376,50.596,61.39,20.515,16.077,-86.818,65.188,ukraine_war_energy
2022-09-06,333.279,49.749,60.0,20.0,15.209,-85.709,63.209,ukraine_war_energy
2022-09-07,328.878,49.403,62.031,20.0,13.879,-87.594,63.504,ukraine_war_energy
2022-09-08,336.396,49.228,62.528,20.101,14.565,-88.071,64.587,ukraine_war_energy
2022-09-09,350.0,49.9,61.175,20.235,16.706,-86.741,65.647,ukraine_war_energy
2022-09-10,350.0,48.871,60.0,20.36,17.176,-85.855,65.176,ukraine_war_energy
2022-09-11,350.0,49.497,60.449,20.423,16.997,-86.154,65.356,ukraine_war_energy
2022-09-12,350.0,50.258,60.372,20.38,17.028,-85.959,65.325,ukraine_war_energy
2022-09-13,350.0,50.315,60.957,20.345,16.794,-86.475,65.559,ukraine_war_energy
2022-09-14,350.0,50.286,63.203,20.633,15.895,-88.502,66.458,ukraine_war_energy
2022-09-15,350.0,50.518,64.858,20.439,15.233,-89.953,67.12,ukraine_war_energy
2022-09-16,350.0,50.562,63.71,20.65,15.693,-88.912,66.66,ukraine_war_energy
2022-09-17,350.0,50.555,63.185,20.944,15.902,-88.441,66.451,ukraine_war_energy
2022-09-18,350.0,51.376,64.774,21.086,15.267,-89.734,67.086,ukraine_war_energy
2022-09-19,350.0,51.669,64.048,21.592,15.557,-89.032,66.796,ukraine_war_energy
2022-09-20,345.615,53.128,64.173,21.167,14.991,-88.901,66.33,ukraine_war_energy
2022-09-21,350.0,54.582,65.469,21.669,14.989,-89.825,67.364,ukraine_war_energy
2022-09-22,350.0,54.852,66.176,21.956,14.706,-90.416,67.647,ukraine_war_energy
2022-09-23,350.0,56.052,65.902,21.832,14.816,-89.97,67.537,ukraine_war_energy
2022-09-24,347.759,54.945,67.415,21.655,13.947,-91.516,67.879,ukraine_war_energy
2022-09-25,345.879,55.997,68.565,21.561,13.265,-92.376,68.118,ukraine_war_energy
2022-09-26,346.308,56.476,68.824,21.604,13.212,-92.529,68.272,ukraine_war_energy
2022-09-27,350.0,56.441,69.444,21.22,13.399,-93.092,68.954,ukraine_war_energy
2022-09-28,350.0,56.613,70.23,21.063,13.084,-93.772,69.269,ukraine_war_energy
2022-09-29,350.0,55.837,70.846,20.438,12.838,-94.456,69.515,ukraine_war_energy
2022-09-30,350.0,56.372,68.386,20.146,13.822,-92.152,68.531,ukraine_war_energy
2022-10-01,146.32,57.382,69.804,20.337,-10.707,-93.26,45.136,energy_crisis_peak
2022-10-02,144.652,58.239,68.267,20.0,-10.289,-91.733,44.325,energy_crisis_peak
2022-10-03,141.447,59.091,68.188,20.036,-10.634,-91.521,43.916,energy_crisis_peak
2022-10-04,142.806,58.093,67.273,20.0,-10.109,-90.864,43.71,energy_crisis_peak
2022-10-05,139.167,57.654,65.819,20.208,-9.955,-89.628,42.7,energy_crisis_peak
2022-10-06,142.882,56.535,65.428,20.883,-9.362,-89.463,42.981,energy_crisis_peak
2022-10-07,140.772,56.897,65.566,21.294,-9.665,-89.527,42.788,energy_crisis_peak
2022-10-08,143.23,56.529,65.654,21.325,-9.411,-89.667,43.112,energy_crisis_peak
2022-10-09,144.331,55.41,67.286,21.734,-9.934,-91.322,43.894,energy_crisis_peak
2022-10-10,141.969,55.16,66.983,21.282,-10.091,-91.091,43.495,energy_crisis_peak
2022-10-11,136.696,54.606,66.506,20.73,-10.52,-90.754,42.684,energy_crisis_peak
2022-10-12,138.674,55.558,67.626,20.683,-10.736,-91.604,43.365,energy_crisis_peak
2022-10-13,133.617,56.155,67.824,20.841,-11.41,-91.682,42.849,energy_crisis_peak
2022-10-14,141.485,55.46,63.924,20.445,-8.924,-88.288,42.215,energy_crisis_peak
2022-10-15,144.636,55.482,62.37,20.0,-7.932,-86.886,41.964,energy_crisis_peak
2022-10-16,144.788,54.445,63.019,20.0,-8.174,-87.643,42.242,energy_crisis_peak
2022-10-17,143.943,53.826,63.351,20.015,-8.406,-88.045,42.275,energy_crisis_peak
2022-10-18,146.116,53.971,63.26,20.0,-8.114,-87.938,42.494,energy_crisis_peak
2022-10-19,144.883,53.652,65.872,20.0,-9.304,-90.343,43.394,energy_crisis_peak
2022-10-20,144.799,53.731,65.473,20.387,-9.154,-89.97,43.224,energy_crisis_peak
2022-10-21,145.119,53.542,66.54,21.051,-9.543,-90.962,43.689,energy_crisis_peak
2022-10-22,151.727,53.432,66.474,21.069,-8.739,-90.921,44.44,energy_crisis_peak
2022-10-23,153.808,52.753,67.719,21.147,-8.992,-92.155,45.183,energy_crisis_peak
2022-10-24,155.172,51.747,67.803,20.426,-8.866,-92.398,45.377,energy_crisis_peak
2022-10-25,154.444,51.31,68.192,21.118,-9.107,-92.821,45.447,energy_crisis_peak
2022-10-26,158.219,52.425,69.072,21.545,-9.015,-93.428,46.243,energy_crisis_peak
2022-10-27,167.221,51.849,67.971,21.805,-7.515,-92.533,46.861,energy_crisis_peak
2022-10-28,168.877,52.021,67.633,21.571,-7.185,-92.2,46.921,energy_crisis_peak
2022-10-29,177.477,51.162,68.562,21.774,-6.545,-93.178,48.304,energy_crisis_peak
2022-10-30,172.176,50.525,67.653,21.996,-6.805,-92.467,47.317,energy_crisis_peak
2022-10-31,172.302,50.46,65.681,22.916,-6.001,-90.703,46.543,energy_crisis_peak
2022-11-01,172.609,50.838,64.97,22.647,-5.681,-90.0,46.295,energy_crisis_peak
2022-11-02,180.863,49.376,65.333,22.153,-4.855,-90.57,47.411,energy_crisis_peak
2022-11-03,179.031,48.903,64.044,22.167,-4.555,-89.489,46.68,energy_crisis_peak
2022-11-04,167.537,48.672,63.929,21.625,-5.861,-89.424,45.282,energy_crisis_peak
2022-11-05,173.875,48.238,63.625,21.395,-4.994,-89.223,45.906,energy_crisis_peak
2022-11-06,173.521,49.185,66.772,21.682,-6.295,-91.897,47.123,energy_crisis_peak
2022-11-07,178.241,50.451,67.104,22.295,-5.872,-91.985,47.811,energy_crisis_peak
2022-11-08,181.771,50.56,67.574,21.564,-5.645,-92.39,48.415,energy_crisis_peak
2022-11-09,183.099,49.389,65.378,21.638,-4.61,-90.609,47.692,energy_crisis_peak
2022-11-10,177.999,49.384,65.559,21.71,-5.282,-90.772,47.165,energy_crisis_peak
2022-11-11,173.976,50.05,65.442,21.882,-5.709,-90.556,46.644,energy_crisis_peak
2022-11-12,168.772,49.916,66.878,22.264,-6.896,-91.871,46.607,energy_crisis_peak
2022-11-13,165.408,49.507,65.556,22.001,-6.762,-90.749,45.682,energy_crisis_peak
2022-11-14,159.623,49.405,66.386,21.69,-7.775,-91.513,45.333,energy_crisis_peak
2022-11-15,159.261,49.241,67.787,21.451,-8.378,-92.801,45.851,energy_crisis_peak
2022-11-16,156.971,48.616,66.244,21.656,-8.031,-91.517,44.965,energy_crisis_peak
2022-11-17,156.441,48.656,67.933,22.175,-8.768,-93.03,45.578,energy_crisis_peak
2022-11-18,150.002,49.129,68.24,21.991,-9.649,-93.228,44.943,energy_crisis_peak
2022-11-19,151.231,47.857,70.236,22.195,-10.302,-95.236,45.886,energy_crisis_peak
2022-11-20,147.96,47.437,67.844,22.069,-9.73,-93.153,44.544,energy_crisis_peak
2022-11-21,146.174,46.494,68.897,22.576,-10.362,-94.259,44.756,energy_crisis_peak
2022-11-22,146.074,46.281,69.497,22.568,-10.613,-94.834,44.984,energy_crisis_peak
2022-11-23,142.122,45.827,69.085,22.669,-10.914,-94.538,44.354,energy_crisis_peak
2022-11-24,142.156,45.972,66.978,22.941,-10.067,-92.618,43.515,energy_crisis_peak
2022-11-25,142.168,47.732,66.459,23.074,-9.858,-91.857,43.309,energy_crisis_peak
2022-11-26,152.223,47.871,66.369,22.664,-8.639,-91.753,44.456,energy_crisis_peak
2022-11-27,158.039,47.039,66.936,22.471,-8.181,-92.402,45.367,energy_crisis_peak
2022-11-28,157.291,46.034,68.734,22.359,-8.989,-94.188,45.998,energy_crisis_peak
2022-11-29,152.513,46.899,68.041,22.493,-9.274,-93.42,45.159,energy_crisis_peak
2022-11-30,155.721,47.233,65.052,22.775,-7.7,-90.674,44.341,energy_crisis_peak
2022-12-01,155.33,47.0,64.91,22.115,-7.69,-90.585,44.238,energy_crisis_peak
2022-12-02,156.076,46.038,64.539,22.177,-7.454,-90.412,44.177,energy_crisis_peak
2022-12-03,160.267,45.472,66.412,22.555,-7.71,-92.192,45.42,energy_crisis_peak
2022-12-04,158.546,44.716,64.494,22.666,-7.145,-90.592,44.45,energy_crisis_peak
2022-12-05,155.624,45.52,63.618,22.298,-7.139,-89.67,43.756,energy_crisis_peak
2022-12-06,156.533,45.052,63.629,22.694,-7.036,-89.757,43.867,energy_crisis_peak
2022-12-07,156.991,45.133,63.89,22.002,-7.086,-89.979,44.026,energy_crisis_peak
2022-12-08,158.529,45.242,65.031,22.242,-7.362,-90.988,44.663,energy_crisis_peak
2022-12-09,157.729,45.942,64.65,22.341,-7.304,-90.528,44.416,energy_crisis_peak
2022-12-10,156.502,46.26,64.163,23.004,-7.253,-90.037,44.077,energy_crisis_peak
2022-12-11,164.395,46.867,66.141,22.366,-7.116,-91.716,45.797,energy_crisis_peak
2022-12-12,158.553,46.641,66.196,22.286,-7.825,-91.803,45.132,energy_crisis_peak
2022-12-13,152.044,47.446,69.048,22.8,-9.732,-94.235,45.507,energy_crisis_peak
2022-12-14,156.17,47.607,67.884,22.83,-8.781,-93.161,45.526,energy_crisis_peak
2022-12-15,164.391,47.356,67.266,23.285,-7.566,-92.647,46.247,energy_crisis_peak
2022-12-16,169.215,46.754,66.914,23.075,-6.858,-92.431,46.673,energy_crisis_peak
2022-12-17,169.51,47.528,65.838,23.527,-6.393,-91.333,46.278,energy_crisis_peak
2022-12-18,169.94,49.186,66.258,23.486,-6.51,-91.435,46.496,energy_crisis_peak
2022-12-19,172.382,48.937,63.879,23.385,-5.271,-89.335,45.832,energy_crisis_peak
2022-12-20,171.278,47.769,63.786,22.515,-5.364,-89.446,45.665,energy_crisis_peak
2022-12-21,169.789,47.943,63.909,22.348,-5.589,-89.528,45.539,energy_crisis_peak
2022-12-22,169.426,47.379,63.923,22.371,-5.637,-89.634,45.502,energy_crisis_peak
2022-12-23,165.613,47.569,64.258,22.304,-6.219,-89.904,45.187,energy_crisis_peak
2022-12-24,175.636,47.469,63.899,22.135,-4.896,-89.597,46.223,energy_crisis_peak
2022-12-25,171.373,47.957,63.022,21.909,-5.047,-88.727,45.37,energy_crisis_peak
2022-12-26,169.067,47.249,60.815,21.726,-4.436,-86.858,44.216,energy_crisis_peak
2022-12-27,172.758,47.389,62.713,22.02,-4.761,-88.543,45.41,energy_crisis_peak
2022-12-28,175.021,48.727,62.591,22.045,-4.446,-88.211,45.627,energy_crisis_peak
2022-12-29,174.971,49.855,62.594,21.787,-4.453,-88.025,45.622,energy_crisis_peak
2022-12-30,177.542,49.245,63.262,21.95,-4.417,-88.728,46.192,energy_crisis_peak
2022-12-31,176.701,49.663,61.379,22.014,-3.763,-86.964,45.34,energy_crisis_peak
2023-01-01,174.657,51.795,61.571,21.778,-4.08,-86.781,45.176,energy_crisis_peak
2023-01-02,168.639,52.809,61.14,21.468,-4.616,-86.224,44.296,energy_crisis_peak
2023-01-03,170.057,53.324,61.915,21.475,-4.759,-86.836,44.773,energy_crisis_peak
2023-01-04,170.733,53.509,62.331,21.639,-4.846,-87.18,45.019,energy_crisis_peak
2023-01-05,175.405,53.555,61.313,21.583,-3.889,-86.256,45.161,energy_crisis_peak
2023-01-06,178.71,52.119,59.13,21.94,-2.627,-84.53,44.677,energy_crisis_peak
2023-01-07,185.502,51.13,59.248,21.782,-1.876,-84.802,45.523,energy_crisis_peak
2023-01-08,184.292,51.365,57.716,21.348,-1.405,-83.384,44.768,energy_crisis_peak
2023-01-09,182.904,51.253,56.417,21.651,-1.048,-82.233,44.085,energy_crisis_peak
2023-01-10,180.995,50.928,56.736,21.601,-1.401,-82.574,43.988,energy_crisis_peak
2023-01-11,184.784,50.215,55.15,21.481,-0.321,-81.266,43.799,energy_crisis_peak
2023-01-12,185.063,49.281,53.619,21.551,0.324,-80.044,43.22,energy_crisis_peak
2023-01-13,181.557,48.207,54.654,21.306,-0.502,-81.154,43.221,energy_crisis_peak
2023-01-14,186.776,48.228,54.977,21.225,-0.017,-81.441,43.964,energy_crisis_peak
2023-01-15,174.378,47.405,54.838,21.364,-1.42,-81.454,42.45,energy_crisis_peak
2023-01-16,166.576,47.367,53.608,21.455,-1.846,-80.352,41.04,energy_crisis_peak
2023-01-17,166.495,47.895,54.751,21.632,-2.313,-81.294,41.488,energy_crisis_peak
2023-01-18,170.076,47.644,57.843,21.157,-3.128,-84.118,43.146,energy_crisis_peak
2023-01-19,167.832,48.288,58.714,21.343,-3.74,-84.794,43.23,energy_crisis_peak
2023-01-20,170.666,46.779,60.58,21.265,-4.154,-86.725,44.31,energy_crisis_peak
2023-01-21,175.981,45.352,60.891,21.049,-3.653,-87.243,45.06,energy_crisis_peak
2023-01-22,178.499,45.567,61.336,20.648,-3.535,-87.608,45.534,energy_crisis_peak
2023-01-23,178.244,45.444,61.944,21.015,-3.808,-88.176,45.748,energy_crisis_peak
2023-01-24,178.915,44.574,62.077,22.003,-3.782,-88.44,45.88,energy_crisis_peak
2023-01-25,186.277,42.586,62.156,22.372,-2.947,-88.843,46.777,energy_crisis_peak
2023-01-26,185.428,42.292,61.824,22.595,-2.915,-88.593,46.545,energy_crisis_peak
2023-01-27,180.104,43.046,61.755,22.214,-3.513,-88.405,45.891,energy_crisis_peak
2023-01-28,185.167,42.048,61.069,21.986,-2.643,-87.954,46.212,energy_crisis_peak
2023-01-29,195.091,41.616,58.437,21.756,-0.423,-85.657,46.327,energy_crisis_peak
2023-01-30,197.313,42.106,61.098,22.306,-1.226,-87.97,47.652,energy_crisis_peak
2023-01-31,198.24,41.543,63.082,22.158,-1.911,-89.85,48.555,energy_crisis_peak
2023-02-01,194.978,41.283,61.502,21.973,-1.662,-88.472,47.54,energy_crisis_peak
2023-02-02,193.842,41.735,61.025,21.472,-1.605,-87.967,47.215,energy_crisis_peak
2023-02-03,186.07,41.866,61.114,21.257,-2.555,-88.024,46.336,energy_crisis_peak
2023-02-04,183.896,42.11,62.813,20.959,-3.49,-89.513,46.76,energy_crisis_peak
2023-02-05,184.304,42.716,61.838,20.953,-3.052,-88.535,46.418,energy_crisis_peak
2023-02-06,184.129,41.875,62.047,20.965,-3.156,-88.863,46.481,energy_crisis_peak
2023-02-07,186.684,41.13,62.059,21.486,-2.861,-88.998,46.786,energy_crisis_peak
2023-02-08,196.38,41.92,60.598,21.661,-1.136,-87.552,47.343,energy_crisis_peak
2023-02-09,194.008,42.098,59.662,20.993,-1.04,-86.68,46.689,energy_crisis_peak
2023-02-10,192.337,42.554,60.006,21.145,-1.374,-86.913,46.63,energy_crisis_peak
2023-02-11,193.378,42.813,60.641,21.04,-1.506,-87.442,47.007,energy_crisis_peak
2023-02-12,193.778,43.932,60.813,21.057,-1.528,-87.41,47.123,energy_crisis_peak
2023-02-13,194.277,43.789,60.284,21.136,-1.257,-86.957,46.97,energy_crisis_peak
2023-02-14,191.821,43.693,59.331,21.177,-1.165,-86.116,46.299,energy_crisis_peak
2023-02-15,194.622,43.554,56.948,21.402,0.118,-83.994,45.676,energy_crisis_peak
2023-02-16,195.207,42.905,57.828,20.863,-0.166,-84.895,46.097,energy_crisis_peak
2023-02-17,200.309,42.868,55.204,20.93,1.484,-82.539,45.647,energy_crisis_peak
2023-02-18,198.275,42.51,54.39,20.882,1.57,-81.866,45.082,energy_crisis_peak
2023-02-19,195.87,41.326,55.774,20.79,0.734,-83.308,45.353,energy_crisis_peak
2023-02-20,192.285,40.627,56.633,20.304,-0.031,-84.199,45.275,energy_crisis_peak
2023-02-21,192.93,40.271,56.038,20.0,0.282,-83.722,45.113,energy_crisis_peak
2023-02-22,189.938,40.276,56.302,20.0,-0.175,-83.959,44.866,energy_crisis_peak
2023-02-23,189.506,40.813,54.43,20.0,0.523,-82.185,44.067,energy_crisis_peak
2023-02-24,185.001,40.169,54.714,20.0,-0.121,-82.548,43.65,energy_crisis_peak
2023-02-25,179.374,40.967,55.721,20.0,-1.185,-83.321,43.391,energy_crisis_peak
2023-02-26,172.762,41.331,55.403,20.54,-1.836,-82.974,42.486,energy_crisis_peak
2023-02-27,175.424,41.517,54.271,20.722,-1.07,-81.924,42.346,energy_crisis_peak
2023-02-28,169.829,42.33,54.729,20.414,-1.912,-82.201,41.871,energy_crisis_peak
2023-03-01,173.245,43.753,54.491,20.616,-1.415,-81.75,42.178,energy_crisis_peak
2023-03-02,171.375,43.809,52.848,20.616,-0.978,-80.262,41.301,energy_crisis_peak
2023-03-03,171.562,44.991,50.951,20.512,-0.197,-78.357,40.564,energy_crisis_peak
2023-03-04,177.086,44.828,50.776,20.204,0.523,-78.227,41.144,energy_crisis_peak
2023-03-05,172.958,43.6,50.137,20.0,0.293,-77.857,40.403,energy_crisis_peak
2023-03-06,173.468,43.085,49.657,20.0,0.545,-77.51,40.271,energy_crisis_peak
2023-03-07,173.259,42.744,48.602,20.031,0.943,-76.618,39.824,energy_crisis_peak
2023-03-08,177.883,42.826,48.009,20.0,1.724,-76.071,40.131,energy_crisis_peak
2023-03-09,168.764,42.737,47.625,20.0,0.805,-75.74,38.904,energy_crisis_peak
2023-03-10,165.59,42.474,48.57,20.393,0.053,-76.634,38.909,energy_crisis_peak
2023-03-11,161.748,42.143,48.092,20.69,-0.207,-76.259,38.266,energy_crisis_peak
2023-03-12,162.337,42.202,48.607,20.468,-0.345,-76.713,38.541,energy_crisis_peak
2023-03-13,167.872,42.201,47.775,20.384,0.639,-75.964,38.86,energy_crisis_peak
2023-03-14,173.042,41.932,48.683,20.154,0.885,-76.826,39.831,energy_crisis_peak
2023-03-15,169.73,42.347,47.832,20.453,0.835,-75.991,39.101,energy_crisis_peak
2023-03-16,171.222,41.792,47.763,20.251,1.038,-76.022,39.249,energy_crisis_peak
2023-03-17,172.715,42.975,47.409,20.445,1.356,-75.506,39.283,energy_crisis_peak
2023-03-18,172.821,42.991,47.253,20.13,1.431,-75.362,39.233,energy_crisis_peak
2023-03-19,174.269,42.805,46.398,20.497,1.943,-74.624,39.061,energy_crisis_peak
2023-03-20,174.7,42.658,47.641,20.0,1.497,-75.767,39.609,energy_crisis_peak
2023-03-21,180.259,42.095,47.843,20.0,2.07,-76.043,40.344,energy_crisis_peak
2023-03-22,176.1,42.925,49.619,20.0,0.87,-77.503,40.565,energy_crisis_peak
2023-03-23,177.577,42.961,51.336,20.0,0.357,-79.042,41.426,energy_crisis_peak
2023-03-24,179.251,42.493,48.917,20.0,1.521,-76.943,40.655,energy_crisis_peak
2023-03-25,187.533,42.075,49.691,20.432,2.186,-77.709,41.939,energy_crisis_peak
2023-03-26,187.473,42.151,47.985,20.168,2.862,-76.161,41.25,energy_crisis_peak
2023-03-27,191.724,42.189,48.338,20.216,3.221,-76.472,41.891,energy_crisis_peak
2023-03-28,202.231,41.916,49.89,20.265,3.836,-77.915,43.748,energy_crisis_peak
2023-03-29,210.796,41.146,50.074,20.121,4.77,-78.209,44.829,energy_crisis_peak
2023-03-30,211.531,41.901,50.453,20.563,4.705,-78.425,45.067,energy_crisis_peak
2023-03-31,207.987,41.384,50.47,20.549,4.281,-78.525,44.657,energy_crisis_peak
2023-04-01,96.609,40.788,51.679,20.415,-9.306,-79.713,32.038,partial_recovery
2023-04-02,100.054,40.796,52.35,20.62,-9.169,-80.315,32.711,partial_recovery
2023-04-03,97.992,41.021,54.369,20.713,-10.219,-82.095,33.276,partial_recovery
2023-04-04,100.2,41.448,54.702,20.783,-10.093,-82.324,33.669,partial_recovery
2023-04-05,101.571,41.922,53.223,20.875,-9.34,-80.914,33.239,partial_recovery
2023-04-06,101.104,41.676,54.603,20.6,-9.947,-82.196,33.736,partial_recovery
2023-04-07,97.578,42.173,53.052,20.0,-9.741,-80.717,32.7,partial_recovery
2023-04-08,99.794,42.274,53.553,20.0,-9.681,-81.152,33.162,partial_recovery
2023-04-09,96.34,41.522,53.262,20.0,-9.971,-81.015,32.639,partial_recovery
2023-04-10,97.079,41.234,53.459,20.056,-9.962,-81.24,32.805,partial_recovery
2023-04-11,98.018,41.543,53.091,20.122,-9.705,-80.858,32.768,partial_recovery
2023-04-12,98.597,40.029,53.777,20.177,-9.911,-81.728,33.111,partial_recovery
2023-04-13,99.987,39.257,53.438,20.0,-9.612,-81.551,33.138,partial_recovery
2023-04-14,101.848,38.429,52.445,20.192,-8.996,-80.796,32.96,partial_recovery
2023-04-15,100.246,37.894,53.396,20.537,-9.565,-81.741,33.152,partial_recovery
2023-04-16,102.055,38.376,53.149,20.461,-9.253,-81.438,33.266,partial_recovery
2023-04-17,100.402,38.473,52.588,20.302,-9.223,-80.917,32.847,partial_recovery
2023-04-18,101.908,39.157,53.007,20.957,-9.214,-81.18,33.192,partial_recovery
2023-04-19,100.11,38.077,53.764,20.666,-9.728,-82.042,33.283,partial_recovery
2023-04-20,99.425,37.066,52.797,20.107,-9.422,-81.34,32.816,partial_recovery
2023-04-21,98.346,36.847,52.892,20.556,-9.587,-81.462,32.727,partial_recovery
2023-04-22,100.01,35.95,53.536,20.597,-9.648,-82.19,33.18,partial_recovery
2023-04-23,99.765,35.938,53.755,20.341,-9.765,-82.39,33.239,partial_recovery
2023-04-24,99.31,36.576,52.998,20.0,-9.516,-81.602,32.883,partial_recovery
2023-04-25,99.157,35.956,51.172,20.0,-8.803,-80.062,32.134,partial_recovery
2023-04-26,102.748,35.935,51.355,20.0,-8.454,-80.23,32.63,partial_recovery
2023-04-27,103.874,35.985,50.672,20.065,-8.048,-79.607,32.489,partial_recovery
2023-04-28,104.316,35.414,51.008,20.497,-8.131,-80.005,32.676,partial_recovery
2023-04-29,103.721,34.953,50.827,20.812,-8.128,-79.919,32.533,partial_recovery
2023-04-30,100.541,35.256,50.138,20.903,-8.227,-79.248,31.883,partial_recovery
2023-05-01,99.123,34.956,51.665,20.373,-9.004,-80.672,32.327,partial_recovery
2023-05-02,100.325,35.864,52.373,20.0,-9.146,-81.159,32.752,partial_recovery
2023-05-03,97.111,35.46,52.539,20.081,-9.591,-81.375,32.44,partial_recovery
2023-05-04,94.024,34.995,51.686,20.016,-9.613,-80.685,31.736,partial_recovery
2023-05-05,98.689,34.506,50.676,20.0,-8.66,-79.858,31.881,partial_recovery
2023-05-06,100.257,34.484,49.768,20.0,-8.112,-79.044,31.702,partial_recovery
2023-05-07,98.273,34.637,52.44,20.198,-9.414,-81.423,32.537,partial_recovery
2023-05-08,98.045,34.292,51.031,20.465,-8.878,-80.212,31.947,partial_recovery
2023-05-09,99.71,34.052,52.269,20.473,-9.177,-81.367,32.638,partial_recovery
2023-05-10,101.641,34.203,52.084,20.121,-8.876,-81.175,32.791,partial_recovery
2023-05-11,101.271,34.635,51.555,20.28,-8.708,-80.627,32.536,partial_recovery
2023-05-12,98.53,35.041,51.877,20.0,-9.159,-80.849,32.343,partial_recovery
2023-05-13,97.978,35.53,50.571,20.0,-8.702,-79.592,31.755,partial_recovery
2023-05-14,97.808,36.667,49.891,20.178,-8.449,-78.79,31.463,partial_recovery
2023-05-15,98.444,36.343,50.051,20.016,-8.439,-78.989,31.602,partial_recovery
2023-05-16,97.563,35.437,50.027,20.34,-8.533,-79.118,31.489,partial_recovery
2023-05-17,97.704,36.017,50.608,20.318,-8.749,-79.544,31.738,partial_recovery
2023-05-18,96.17,35.754,49.119,20.22,-8.334,-78.248,30.962,partial_recovery
2023-05-19,96.521,36.674,49.638,20.0,-8.5,-78.562,31.211,partial_recovery
2023-05-20,93.048,36.561,50.444,20.0,-9.231,-79.306,31.124,partial_recovery
2023-05-21,94.308,36.461,51.168,20.0,-9.372,-79.974,31.562,partial_recovery
2023-05-22,98.091,35.853,51.98,20.0,-9.252,-80.806,32.332,partial_recovery
2023-05-23,97.806,35.723,52.245,20.165,-9.392,-81.067,32.405,partial_recovery
2023-05-24,100.394,36.478,52.592,20.787,-9.226,-81.253,32.848,partial_recovery
2023-05-25,100.628,37.067,53.043,20.581,-9.379,-81.561,33.056,partial_recovery
2023-05-26,101.084,37.347,53.009,20.734,-9.311,-81.484,33.096,partial_recovery
2023-05-27,103.27,37.334,49.888,21.361,-7.806,-78.677,32.105,partial_recovery
2023-05-28,102.502,36.873,48.766,21.231,-7.447,-77.744,31.566,partial_recovery
2023-05-29,101.06,36.465,48.101,21.434,-7.351,-77.213,31.13,partial_recovery
2023-05-30,106.19,36.914,49.181,21.288,-7.179,-78.111,32.165,partial_recovery
2023-05-31,106.468,37.15,48.532,21.125,-6.887,-77.487,31.939,partial_recovery
2023-06-01,108.742,37.758,48.598,20.67,-6.646,-77.445,32.232,partial_recovery
2023-06-02,107.939,36.941,48.671,20.765,-6.77,-77.647,32.167,partial_recovery
2023-06-03,107.208,37.075,49.077,20.861,-7.018,-77.99,32.243,partial_recovery
2023-06-04,103.988,36.934,49.479,21.454,-7.558,-78.375,32.025,partial_recovery
2023-06-05,103.281,37.24,50.348,21.378,-7.988,-79.107,32.29,partial_recovery
2023-06-06,106.246,37.911,51.738,21.555,-8.196,-80.246,33.195,partial_recovery
2023-06-07,112.515,37.561,53.936,21.853,-8.337,-82.282,34.811,partial_recovery
2023-06-08,116.285,37.381,54.847,22.414,-8.258,-83.132,35.619,partial_recovery
2023-06-09,113.124,37.289,52.498,22.342,-7.69,-81.033,34.308,partial_recovery
2023-06-10,110.816,37.167,55.568,23.033,-9.19,-83.816,35.264,partial_recovery
2023-06-11,106.829,37.477,56.456,22.893,-10.014,-84.564,35.15,partial_recovery
2023-06-12,107.305,37.632,54.935,22.468,-9.35,-83.169,34.598,partial_recovery
2023-06-13,107.767,37.689,54.157,22.147,-8.984,-82.459,34.341,partial_recovery
2023-06-14,107.525,38.19,54.074,22.794,-8.979,-82.301,34.279,partial_recovery
2023-06-15,105.655,38.3,53.691,23.035,-9.046,-81.938,33.906,partial_recovery
2023-06-16,103.59,39.407,51.875,23.746,-8.563,-80.12,32.937,partial_recovery
2023-06-17,103.823,39.734,53.26,24.113,-9.089,-81.311,33.518,partial_recovery
2023-06-18,101.928,40.092,55.249,23.728,-10.108,-83.042,34.091,partial_recovery
2023-06-19,107.327,40.324,54.77,23.346,-9.281,-82.573,34.535,partial_recovery
2023-06-20,106.728,39.141,54.315,23.236,-9.17,-82.36,34.282,partial_recovery
2023-06-21,103.861,39.58,54.078,22.97,-9.412,-82.073,33.85,partial_recovery
2023-06-22,103.016,39.791,54.157,22.68,-9.543,-82.109,33.782,partial_recovery
2023-06-23,103.34,39.761,52.923,22.562,-9.011,-81.004,33.327,partial_recovery
2023-06-24,104.836,40.102,52.679,22.837,-8.738,-80.728,33.405,partial_recovery
2023-06-25,102.268,39.531,52.415,23.452,-8.934,-80.585,32.997,partial_recovery
2023-06-26,102.685,39.368,54.033,23.331,-9.533,-82.069,33.694,partial_recovery
2023-06-27,108.422,39.066,52.94,23.261,-8.42,-81.135,33.932,partial_recovery
2023-06-28,107.747,38.592,55.695,23.395,-9.602,-83.693,34.954,partial_recovery
2023-06-29,108.998,38.325,55.051,23.827,-9.197,-83.159,34.844,partial_recovery
